OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2002-032AB","NOAA 17 DEB","48186","US","100.43","98.66","797","761","SMALL","0","2002-06-24",""
"2002-032AA","NOAA 17 DEB","48185","US","101.25","98.73","854","782","SMALL","0","2002-06-24",""
"2002-032Z","NOAA 17 DEB","48184","US","101.13","98.72","827","797","SMALL","0","2002-06-24",""
"2002-032Y","NOAA 17 DEB","48183","US","100.96","98.69","816","793","SMALL","0","2002-06-24",""
"2002-032X","NOAA 17 DEB","48182","US","99.83","98.57","802","699","SMALL","0","2002-06-24",""
"2002-032W","NOAA 17 DEB","48181","US","101.17","98.67","833","795","SMALL","0","2002-06-24",""
"2002-032V","NOAA 17 DEB","48180","US","101.03","98.83","824","791","SMALL","0","2002-06-24",""
"2002-032U","NOAA 17 DEB","48179","US","100.10","98.77","799","727","SMALL","0","2002-06-24",""
"2002-032T","NOAA 17 DEB","48178","US","101.05","98.78","820","797","SMALL","0","2002-06-24",""
"2002-032S","NOAA 17 DEB","48177","US","100.94","98.47","815","791","SMALL","0","2002-06-24",""
"2002-032R","NOAA 17 DEB","48176","US","100.38","98.64","796","757","SMALL","0","2002-06-24",""
"2002-032Q","NOAA 17 DEB","48175","US","101.29","98.66","844","796","SMALL","0","2002-06-24",""
"2002-032P","NOAA 17 DEB","48174","US","100.11","98.85","803","724","SMALL","0","2002-06-24",""
"2002-032N","NOAA 17 DEB","48173","US","99.75","98.60","801","693","SMALL","0","2002-06-24",""
"1991-050U","ERS 1 DEB","48172","ESA","100.08","98.61","786","739","SMALL","0","1991-07-17",""
"2002-032M","NOAA 17 DEB","48171","US","100.00","98.66","798","719","SMALL","0","2002-06-24",""
"2002-032L","NOAA 17 DEB","48170","US","99.93","98.78","801","710","SMALL","0","2002-06-24",""
"2002-032K","NOAA 17 DEB","48169","US","99.94","98.99","795","716","SMALL","0","2002-06-24",""
"2002-032J","NOAA 17 DEB","48168","US","100.49","98.36","804","759","SMALL","0","2002-06-24",""
"2002-032H","NOAA 17 DEB","48167","US","100.78","98.65","826","766","SMALL","0","2002-06-24",""
"2002-032G","NOAA 17 DEB","48166","US","101.00","98.72","821","791","SMALL","0","2002-06-24",""
"2002-032F","NOAA 17 DEB","48165","US","99.44","98.66","799","665","SMALL","0","2002-06-24",""
"2002-032E","NOAA 17 DEB","48164","US","99.51","98.33","779","691","SMALL","0","2002-06-24",""
"2002-032D","NOAA 17 DEB","48163","US","100.20","98.60","831","705","SMALL","0","2002-06-24",""
"2002-032C","NOAA 17 DEB","48162","US","101.20","98.66","833","798","SMALL","0","2002-06-24",""
"1983-044GW","COSMOS 1461 DEB","48161","CIS","95.92","65.00","623","503","SMALL","0","1983-05-07",""
"2021-029A","SOYUZ MS-18","48159","CIS","92.97","51.65","423","417","LARGE","0","2021-04-09",""
"2021-028B","CZ-4B R/B","48158","PRC","102.49","99.58","992","761","LARGE","0","2021-04-08",""
"2021-028A","SHIYAN 6 03 (SY-6 03)","48157","PRC","105.06","99.51","1004","991","LARGE","0","2021-04-08",""
"2021-027BM","STARLINK-2503","48151","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027BL","STARLINK-2493","48150","US","95.59","53.07","548","546","LARGE","0","2021-04-07",""
"2021-027BK","STARLINK-2492","48149","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027BJ","STARLINK-2491","48148","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027BH","STARLINK-2490","48147","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027BG","STARLINK-2489","48146","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027BF","STARLINK-2488","48145","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027BE","STARLINK-2487","48144","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027BD","STARLINK-2486","48143","US","92.32","53.04","389","388","LARGE","0","2021-04-07",""
"2021-027BC","STARLINK-2485","48142","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027BB","STARLINK-2484","48141","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027BA","STARLINK-2483","48140","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AZ","STARLINK-2482","48139","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AY","STARLINK-2481","48138","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AX","STARLINK-2480","48137","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AW","STARLINK-2479","48136","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AV","STARLINK-2478","48135","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AU","STARLINK-2476","48134","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AT","STARLINK-2475","48133","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AS","STARLINK-2474","48132","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AR","STARLINK-2473","48131","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AQ","STARLINK-2472","48130","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AP","STARLINK-2471","48129","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AN","STARLINK-2469","48128","US","91.53","53.04","353","346","LARGE","0","2021-04-07",""
"2021-027AM","STARLINK-2468","48127","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AL","STARLINK-2467","48126","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AK","STARLINK-2466","48125","US","95.59","53.06","548","547","LARGE","0","2021-04-07",""
"2021-027AJ","STARLINK-2465","48124","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AH","STARLINK-2464","48123","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AG","STARLINK-2463","48122","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AF","STARLINK-2462","48121","US","95.59","53.06","548","547","LARGE","0","2021-04-07",""
"2021-027AE","STARLINK-2460","48120","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027AD","STARLINK-2459","48119","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AC","STARLINK-2458","48118","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AB","STARLINK-2455","48117","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027AA","STARLINK-2454","48116","US","95.60","53.06","549","546","LARGE","0","2021-04-07",""
"2021-027Z","STARLINK-2452","48115","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027Y","STARLINK-2451","48114","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027X","STARLINK-2450","48113","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027W","STARLINK-2449","48112","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027V","STARLINK-2448","48111","US","95.59","53.06","548","547","LARGE","0","2021-04-07",""
"2021-027U","STARLINK-2447","48110","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027T","STARLINK-2445","48109","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027S","STARLINK-2444","48108","US","95.59","53.05","548","547","LARGE","0","2021-04-07",""
"2021-027R","STARLINK-2443","48107","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027Q","STARLINK-2442","48106","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027P","STARLINK-2440","48105","US","91.53","53.04","352","347","LARGE","0","2021-04-07",""
"2021-027N","STARLINK-2439","48104","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027M","STARLINK-2438","48103","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027L","STARLINK-2437","48102","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027K","STARLINK-2436","48101","US","95.59","53.06","548","547","LARGE","0","2021-04-07",""
"2021-027J","STARLINK-2430","48100","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027H","STARLINK-2428","48099","US","95.59","53.05","548","546","LARGE","0","2021-04-07",""
"2021-027G","STARLINK-2421","48098","US","95.59","53.06","548","547","LARGE","0","2021-04-07",""
"2021-027F","STARLINK-2418","48097","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027E","STARLINK-2417","48096","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027D","STARLINK-2414","48095","US","95.59","53.06","548","547","LARGE","0","2021-04-07",""
"2021-027C","STARLINK-2412","48094","US","95.59","53.06","548","547","LARGE","0","2021-04-07",""
"2021-027B","STARLINK-2404","48093","US","95.59","53.06","548","546","LARGE","0","2021-04-07",""
"2021-027A","STARLINK-2048","48092","US","91.53","53.04","352","347","LARGE","0","2021-04-07",""
"1979-058Y","COSMOS 1109 DEB","48091","CIS","696.66","67.35","37296","2012","MEDIUM","0","1979-06-27",""
"1978-066J","COSMOS 1024 DEB","48090","CIS","717.25","62.63","38436","1892","MEDIUM","0","1978-06-28",""
"1977-047T","COSMOS 917 DEB","48089","CIS","718.97","71.52","36600","3813","MEDIUM","0","1977-06-16",""
"1976-077GT","DELTA 1 DEB","48088","US","118.11","102.32","1688","1504","SMALL","0","1976-07-29",""
"1975-052MX","DELTA 1 DEB","48087","US","107.33","99.84","1147","1059","SMALL","0","1975-06-12",""
"1973-086JG","DELTA 1 DEB","48086","US","110.91","101.54","1473","1065","SMALL","0","1973-11-06",""
"2021-022AP","OBJECT AP","48085","TBD","95.62","97.54","563","534","SMALL","0","2021-03-22",""
"2021-022AN","OBJECT AN","48084","TBD","95.62","97.55","563","534","SMALL","0","2021-03-22",""
"2021-022AM","OBJECT AM","48083","TBD","95.62","97.55","563","534","SMALL","0","2021-03-22",""
"2021-022AL","FEES","48082","IT","95.55","97.55","556","535","SMALL","0","2021-03-22",""
"2021-026B","CZ-4C R/B","48080","PRC","95.91","97.84","599","525","LARGE","0","2021-03-30",""
"2021-026A","GAOFEN 12 (02)","48079","PRC","97.28","97.87","630","627","LARGE","0","2021-03-30",""
"1996-051Q","SL-16 DEB","48078","CIS","","","","","SMALL","0","1996-09-04","COLLIDED WITH SATELLITE"
"2021-025AM","ONEWEB-0169","48077","UK","109.63","87.88","1211","1208","LARGE","0","2021-03-25",""
"2021-025AL","ONEWEB-0108","48076","UK","109.63","87.88","1211","1208","LARGE","0","2021-03-25",""
"2021-025AK","ONEWEB-0178","48075","UK","109.63","87.88","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025AJ","ONEWEB-0177","48074","UK","109.63","87.88","1212","1208","MEDIUM","0","2021-03-25",""
"2021-025AH","ONEWEB-0175","48073","UK","109.63","87.88","1211","1209","MEDIUM","0","2021-03-25",""
"2021-025AG","ONEWEB-0174","48072","UK","109.63","87.88","1212","1208","LARGE","0","2021-03-25",""
"2021-025AF","ONEWEB-0172","48071","UK","108.39","87.97","1157","1147","LARGE","0","2021-03-25",""
"2021-025AE","ONEWEB-0171","48070","UK","109.63","87.88","1211","1208","LARGE","0","2021-03-25",""
"2021-025AD","ONEWEB-0173","48069","UK","109.63","87.88","1212","1208","LARGE","0","2021-03-25",""
"2021-025AC","ONEWEB-0168","48068","UK","109.63","87.89","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025AB","ONEWEB-0170","48067","UK","109.63","87.89","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025AA","ONEWEB-0151","48066","UK","109.63","87.88","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025Z","ONEWEB-0166","48065","UK","109.63","87.88","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025Y","ONEWEB-0167","48064","UK","109.63","87.89","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025X","ONEWEB-0164","48063","UK","109.63","87.88","1211","1208","LARGE","0","2021-03-25",""
"2021-025W","ONEWEB-0159","48062","UK","109.63","87.88","1212","1208","MEDIUM","0","2021-03-25",""
"2021-025V","ONEWEB-0163","48061","UK","109.63","87.88","1212","1208","LARGE","0","2021-03-25",""
"2021-025U","ONEWEB-0160","48060","UK","109.63","87.88","1210","1209","MEDIUM","0","2021-03-25",""
"2021-025T","ONEWEB-0148","48059","UK","109.63","87.88","1212","1208","MEDIUM","0","2021-03-25",""
"2021-025S","ONEWEB-0149","48058","UK","109.63","87.88","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025R","ONEWEB-0155","48057","UK","109.63","87.88","1211","1208","LARGE","0","2021-03-25",""
"2021-025Q","ONEWEB-0162","48056","UK","109.63","87.89","1211","1208","LARGE","0","2021-03-25",""
"2021-025P","ONEWEB-0157","48055","UK","109.63","87.88","1212","1208","LARGE","0","2021-03-25",""
"2021-025N","ONEWEB-0158","48054","UK","109.63","87.88","1211","1209","MEDIUM","0","2021-03-25",""
"2021-025M","ONEWEB-0161","48053","UK","109.63","87.88","1211","1208","LARGE","0","2021-03-25",""
"2021-025L","ONEWEB-0156","48052","UK","109.63","87.88","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025K","ONEWEB-0112","48051","UK","109.63","87.88","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025J","ONEWEB-0113","48050","UK","109.63","87.88","1211","1209","LARGE","0","2021-03-25",""
"2021-025H","ONEWEB-0101","48049","UK","109.63","87.88","1211","1208","LARGE","0","2021-03-25",""
"2021-025G","ONEWEB-0107","48048","UK","109.63","87.89","1212","1208","MEDIUM","0","2021-03-25",""
"2021-025F","ONEWEB-0150","48047","UK","109.63","87.88","1212","1208","LARGE","0","2021-03-25",""
"2021-025E","ONEWEB-0116","48046","UK","109.63","87.88","1211","1209","LARGE","0","2021-03-25",""
"2021-025D","ONEWEB-0154","48045","UK","109.63","87.88","1212","1208","LARGE","0","2021-03-25",""
"2021-025C","ONEWEB-0153","48044","UK","109.63","87.90","1211","1208","LARGE","0","2021-03-25",""
"2021-025B","ONEWEB-0152","48043","UK","109.63","87.88","1211","1208","MEDIUM","0","2021-03-25",""
"2021-025A","ONEWEB-0115","48042","UK","109.63","87.89","1211","1209","LARGE","0","2021-03-25",""
"2021-022AK","BCCSAT-1","48041","THAI","95.57","97.55","556","536","SMALL","0","2021-03-22",""
"2021-024BM","STARLINK-2295","48036","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024BL","STARLINK-2287","48035","US","91.53","53.05","353","346","MEDIUM","0","2021-03-24",""
"2021-024BK","STARLINK-2288","48034","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024BJ","STARLINK-2286","48033","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024BH","STARLINK-2297","48032","US","91.53","53.05","353","346","LARGE","0","2021-03-24",""
"2021-024BG","STARLINK-2267","48031","US","91.53","53.05","353","347","LARGE","0","2021-03-24",""
"2021-024BF","STARLINK-2268","48030","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024BE","STARLINK-2299","48029","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024BD","STARLINK-2264","48028","US","94.72","53.04","506","504","LARGE","0","2021-03-24",""
"2021-024BC","STARLINK-2300","48027","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024BB","STARLINK-2278","48026","US","95.59","53.03","549","546","LARGE","0","2021-03-24",""
"2021-024BA","STARLINK-2318","48025","US","91.53","53.04","352","347","LARGE","0","2021-03-24",""
"2021-024AZ","STARLINK-2302","48024","US","91.53","53.05","355","344","LARGE","0","2021-03-24",""
"2021-024AY","STARLINK-2292","48023","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024AX","STARLINK-2298","48022","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024AW","STARLINK-2301","48021","US","95.59","53.05","548","546","LARGE","0","2021-03-24",""
"2021-024AV","STARLINK-2294","48020","US","94.66","53.05","503","501","LARGE","0","2021-03-24",""
"2021-024AU","STARLINK-2285","48019","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024AT","STARLINK-2282","48018","US","95.64","53.05","551","549","LARGE","0","2021-03-24",""
"2021-024AS","STARLINK-2239","48017","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024AR","STARLINK-2284","48016","US","91.53","53.05","353","346","LARGE","0","2021-03-24",""
"2021-024AQ","STARLINK-2281","48015","US","91.53","53.05","351","349","LARGE","0","2021-03-24",""
"2021-024AP","STARLINK-2283","48014","US","94.19","53.05","481","478","LARGE","0","2021-03-24",""
"2021-024AN","STARLINK-2243","48013","US","95.85","53.06","561","559","LARGE","0","2021-03-24",""
"2021-024AM","STARLINK-2216","48012","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024AL","STARLINK-2272","48011","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024AK","STARLINK-2226","48010","US","95.59","53.05","548","546","LARGE","0","2021-03-24",""
"2021-024AJ","STARLINK-2153","48009","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024AH","STARLINK-2271","48008","US","91.53","53.05","353","347","LARGE","0","2021-03-24",""
"2021-024AG","STARLINK-2259","48007","US","91.53","53.05","351","348","LARGE","0","2021-03-24",""
"2021-024AF","STARLINK-2277","48006","US","91.47","53.05","352","341","LARGE","0","2021-03-24",""
"2021-024AE","STARLINK-2254","48005","US","95.59","53.06","550","545","LARGE","0","2021-03-24",""
"2021-024AD","STARLINK-2261","48004","US","91.53","53.05","355","344","LARGE","0","2021-03-24",""
"2021-024AC","STARLINK-2263","48003","US","95.59","53.06","548","547","LARGE","0","2021-03-24",""
"2021-024AB","STARLINK-2265","48002","US","93.40","53.05","442","440","LARGE","0","2021-03-24",""
"2021-024AA","STARLINK-2262","48001","US","91.53","53.05","353","347","LARGE","0","2021-03-24",""
"2021-024Z","STARLINK-2270","48000","US","91.53","53.05","353","347","LARGE","0","2021-03-24",""
"2021-024Y","STARLINK-2218","47999","US","92.14","53.05","380","378","LARGE","0","2021-03-24",""
"2021-024X","STARLINK-2296","47998","US","95.59","53.05","548","546","LARGE","0","2021-03-24",""
"2021-024W","STARLINK-2266","47997","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024V","STARLINK-2260","47996","US","91.53","53.05","353","346","LARGE","0","2021-03-24",""
"2021-024U","STARLINK-2309","47995","US","95.64","53.07","550","549","MEDIUM","0","2021-03-24",""
"2021-024T","STARLINK-2290","47994","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024S","STARLINK-2273","47993","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024R","STARLINK-2229","47992","US","92.06","53.05","377","375","LARGE","0","2021-03-24",""
"2021-024Q","STARLINK-2279","47991","US","92.96","53.05","420","419","MEDIUM","0","2021-03-24",""
"2021-024P","STARLINK-2307","47990","US","91.53","53.05","353","346","LARGE","0","2021-03-24",""
"2021-024N","STARLINK-2305","47989","US","91.53","53.05","353","347","LARGE","0","2021-03-24",""
"2021-024M","STARLINK-2306","47988","US","95.59","53.06","548","546","LARGE","0","2021-03-24",""
"2021-024L","STARLINK-2311","47987","US","91.53","53.05","352","347","LARGE","0","2021-03-24",""
"2021-024K","STARLINK-2313","47986","US","91.58","53.03","355","349","LARGE","0","2021-03-24",""
"2021-024J","STARLINK-2308","47985","US","95.49","53.05","543","541","LARGE","0","2021-03-24",""
"2021-024H","STARLINK-2316","47984","US","91.53","53.05","353","347","LARGE","0","2021-03-24",""
